76976;1;00506037870;2018-07-03 00:00:00.000;24698,00;0
65301;1;00002685932;2018-07-03 00:00:00.000;48876,00;0
76615;1;00001423380;2018-07-03 00:00:00.000;19564,00;0
66663;2;00001406218;2018-07-03 00:00:00.000;25751,00;0
65046;3;00001407451;2018-07-03 00:00:00.000;10493,00;0
71075;2;00005516109;2018-07-03 00:00:00.000;29460,00;0
66890;1;00007352978;2018-07-03 00:00:00.000;37836,00;0
78166;1;00005890374;2018-07-03 00:00:00.000;31713,00;0
72213;1;00006347442;2018-07-03 00:00:00.000;46013,00;0
72121;2;00005804470;2018-07-03 00:00:00.000;28458,00;0
72298;1;00001948738;2018-07-03 00:00:00.000;19712,00;0
77513;1;00010731938;2018-07-03 00:00:00.000;20167,00;0
74354;2;00003392909;2018-07-03 00:00:00.000;4395,00;0
78814;1;00606109768;2018-07-03 00:00:00.000;7106,00;0
78917;3;00606099186;2018-07-03 00:00:00.000;10895,00;0
74526;1;00190476395;2018-07-03 00:00:00.000;34738,00;0
68970;1;00002233283;2018-07-03 00:00:00.000;44607,00;0
70027;5;00003267957;2018-07-03 00:00:00.000;3284,00;0
77414;1;00007017950;2018-07-03 00:00:00.000;33562,00;0
77742;2;00506058101;2018-07-03 00:00:00.000;7315,00;0
80605;1;00001189403;2018-07-03 00:00:00.000;12126,00;0
81165;1;00001002871;2018-07-03 00:00:00.000;26834,00;0
88642;1;00004108296;2018-07-03 00:00:00.000;9291,00;0
89413;1;00606099290;2018-07-03 00:00:00.000;5649,00;0
36460;1;00005738421;2018-07-03 00:00:00.000;43310,00;0
31916;1;00006579272;2018-07-03 00:00:00.000;16795,00;0
89843;1;00506058071;2018-07-03 00:00:00.000;7897,00;0
60829;1;00003559012;2018-07-03 00:00:00.000;28427,00;0
70799;1;00506058102;2018-07-03 00:00:00.000;4331,00;0
77702;1;00003341784;2018-07-03 00:00:00.000;6625,00;0
78917;2;00004959863;2018-07-03 00:00:00.000;33926,00;0
60834;1;00005804459;2018-07-03 00:00:00.000;41446,00;0
73268;1;00006581675;2018-07-03 00:00:00.000;34012,00;0
68173;3;00004753182;2018-07-03 00:00:00.000;51731,00;0
15323;4;00001189388;2018-07-03 00:00:00.000;9067,00;0
72646;5;00006610035;2018-07-03 00:00:00.000;32943,00;0
80662;1;00506016496;2018-07-03 00:00:00.000;40537,00;0
